[INFO] | [2023-05-04 11:21:40] | [WS]Starting server at address:192.168.1.42 , port:6789
[INFO] | [2023-05-04 11:21:40] | [Main]This script is using SESSION_LOGGING
[INFO] | [2023-05-04 11:21:40] | [MQTT-Connection]Connecting to broker:localhost port:9001
[INFO] | [2023-05-04 11:21:42] | [32m[MQTT]Client connected with the Broker with code 0.[0m
[INFO] | [2023-05-04 11:21:42] | [MQTT]Setting subscriptions
[INFO] | [2023-05-04 11:21:42] | [MQTT]Topics:[('/themaze/letterfloorGameplay_a69110/rpi/game/teamRegisterSuccessful/letterfloor', 0), ('/themaze/letterfloorGameplay_a69110/rpi/game/reset/letterfloor', 0), ('/themaze/letterfloorGameplay_a69110/rpi/game/settings/letterfloor', 0), ('/themaze/letterfloorGameplay_a69110/rpi/game/panicbutton/letterfloor/response', 0), ('/themaze/booted/letterfloorGameplay_a69110', 0)]
[INFO] | [2023-05-04 11:21:42] | [MQTT-Send-Topic]:/themaze/booted
[INFO] | [2023-05-04 11:21:42] | [MQTT-Send-Data]:{"timestamp": 1683188502188, "ipAddress": "192.168.1.42", "deviceId": "letterfloorGameplay_a69110", "roomName": "letterfloor", "deviceType": "RPI_GAMEPLAY"}
[INFO] | [2023-05-04 11:21:42] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_1803821432', 'receiver': 'server'}
[INFO] | [2023-05-04 11:21:43] | [MQTT-Receive-Topic]:/themaze/booted/letterfloorGameplay_a69110
[INFO] | [2023-05-04 11:21:43] | [MQTT-Receive-Data]:{"timestamp":1683188503208,"result":"OK","deviceType":"RPI_GAMEPLAY","roomName":"letterfloor"}
[INFO] | [2023-05-04 11:21:43] | [MQTT-Receive-Topic]:/themaze/letterfloorGameplay_a69110/rpi/game/reset/letterfloor
[INFO] | [2023-05-04 11:21:43] | [MQTT-Receive-Data]:{"timestamp":1683188503213}
[INFO] | [2023-05-04 11:21:43] | [State]==================RESET==========================
[INFO] | [2023-05-04 11:21:43] | [Music]Stopped
[INFO] | [2023-05-04 11:21:43] | [WS-Send]:{"type": "gameplay", "value": "stop"}
[INFO] | [2023-05-04 11:21:43] | [MQTT-Send-Topic]:lettergame/screen
[INFO] | [2023-05-04 11:21:43] | [WS-Send]:{"type": "gameplay", "value": "openDoor"}
[INFO] | [2023-05-04 11:21:43] | [MQTT-Send-Data]:{"word": " ", "nextletter": 0, "gameStatus": "LOSE"}
[INFO] | [2023-05-04 11:21:43] | [WS-Send]:{"type": "gameplay", "value": "closeLights"}
[INFO] | [2023-05-04 11:21:43] | [Room]==============RESET==============
[INFO] | [2023-05-04 11:21:43] | [WS-Receive]:{'category': 'gameplay', 'value': 'stop:ok'}
[INFO] | [2023-05-04 11:21:43] | [WS-Receive]:{'category': 'gameplay', 'value': 'openDoor:ok'}
[INFO] | [2023-05-04 11:21:43] | [WS-Receive]:{'category': 'gameplay', 'value': 'closeLights:ok'}
[INFO] | [2023-05-04 11:23:11] | [MQTT-Receive-Topic]:/themaze/letterfloorGameplay_a69110/rpi/game/teamRegisterSuccessful/letterfloor
[INFO] | [2023-05-04 11:23:11] | [MQTT-Receive-Data]:{"timestamp":1683188591375,"gameId":"c9f15d73-d151-4aa5-b2df-fa6f45e8852c"}
[INFO] | [2023-05-04 11:23:11] | [State]==================TEAM-REGISTER==================
[INFO] | [2023-05-04 11:23:11] | [Game]GameID:c9f15d73-d151-4aa5-b2df-fa6f45e8852c
[INFO] | [2023-05-04 11:23:11] | [Music]Stopped
[INFO] | [2023-05-04 11:23:11] | [Music]Main Theme
[INFO] | [2023-05-04 11:23:11] | [WS-Send]:{"type": "gameplay", "value": "openLights"}
[INFO] | [2023-05-04 11:23:11] | Sending default message doorClosed...
[INFO] | [2023-05-04 11:23:11] | [WS-Send]:{"type": "gameplay", "value": "openDoor"}
[INFO] | [2023-05-04 11:23:11] | [WS-Send]:{"type": "gameplay", "value": "checkDoor"}
[INFO] | [2023-05-04 11:23:11] | [WS-Receive]:{'category': 'gameplay', 'value': 'openLights:ok'}
[INFO] | [2023-05-04 11:23:11] | [WS-Receive]:{'category': 'gameplay', 'value': 'openDoor:ok'}
[INFO] | [2023-05-04 11:23:11] | [WS-Receive]:{'category': 'gameplay', 'value': 'checkDoor:ok'}
[INFO] | [2023-05-04 11:23:11] | [MQTT-Send-Topic]:/themaze/letterfloorGameplay_a69110/rpi/game/doorClosed/letterfloor
[INFO] | [2023-05-04 11:23:11] | [MQTT-Send-Data]:{"timestamp": 1683188591880, "gameId": "c9f15d73-d151-4aa5-b2df-fa6f45e8852c"}
[INFO] | [2023-05-04 11:23:13] | [MQTT-Receive-Topic]:/themaze/letterfloorGameplay_a69110/rpi/game/settings/letterfloor
[INFO] | [2023-05-04 11:23:13] | [MQTT-Receive-Data]:{"timestamp":1683188593934,"difficulty":"EASY","gameId":"c9f15d73-d151-4aa5-b2df-fa6f45e8852c","gameStartedTimestamp":1683188593926,"teamPlayersNumber":5,"teamName":"DATTEAMV21","playersWristbandsList":[{"username":"TG6","wristbandNumber":6,"wristbandColor":6},{"username":"TG5","wristbandNumber":5,"wristbandColor":5},{"username":"TG4","wristbandNumber":4,"wristbandColor":4},{"username":"TG3","wristbandNumber":3,"wristbandColor":3},{"username":"TG7","wristbandNumber":7,"wristbandColor":1}],"time":300,"pointsToWin":0,"roundsTarget":3}
[INFO] | [2023-05-04 11:23:13] | [State]==================SETTINGS=======================
[INFO] | [2023-05-04 11:23:13] | [Game]GameID:c9f15d73-d151-4aa5-b2df-fa6f45e8852c
[INFO] | [2023-05-04 11:23:13] | [Game-Configuration]Wristbands:6,5,4,3,1
[INFO] | [2023-05-04 11:23:13] | [Game-Configuration]PointsToWin:0
[INFO] | [2023-05-04 11:23:13] | [Game-Configuration]RoundsTarget:3
[INFO] | [2023-05-04 11:23:13] | [Game-Configuration]Teamname:DATTEAMV21
[INFO] | [2023-05-04 11:23:13] | [Game-Configuration]Gametime:300
[INFO] | [2023-05-04 11:23:13] | [Music]Stopped
[INFO] | [2023-05-04 11:23:13] | [Music]Main Theme
[INFO] | [2023-05-04 11:23:13] | [WS-Send]:{"type": "gameplay", "value": "openLights"}
[INFO] | [2023-05-04 11:23:13] | [WS-Send]:{"type": "gameplay", "value": "start"}
